1 0.000000 7.864165117798586
1 1.000000 15.001800958551609
1 2.000000 21.046482223877693
1 3.000000 27.18624006735761
1 4.000000 33.89407336098746
1 5.000000 40.81970685833009
1 6.000000 47.73877445012597
1 7.000000 54.3200164396146
1 8.000000 60.98915898747907
1 9.000000 67.54013352074455
1 10.000000 74.51951455155891
1 11.000000 81.23583586078252
1 12.000000 88.11745019007303
1 13.000000 94.7771031684341
1 14.000000 101.32737541750502
1 15.000000 108.30011111720985
1 16.000000 114.98180824808766
1 17.000000 121.74911328629872
1 18.000000 128.56156534905756
1 19.000000 135.12603083418088
1 20.000000 142.08295769725518
1 21.000000 148.75231570634455

2 0.000000 7.8631721848727185
2 1.000000 15.000653380204872
2 2.000000 21.046356109413882
2 3.000000 27.186210664583328
2 4.000000 33.89400380578296
2 5.000000 40.81961533705609
2 6.000000 47.73795484762421
2 7.000000 54.31995552021702
2 8.000000 60.98946739332464
2 9.000000 67.5403064843352
2 10.000000 74.51944732459533
2 11.000000 81.23565915198915
2 12.000000 88.11685902415938
2 13.000000 94.77732475903393
2 14.000000 101.32776806038392
2 15.000000 108.3004124584798
2 16.000000 114.98133770647985
2 17.000000 121.74888433955712
2 18.000000 128.5613442535103
2 19.000000 135.12578175883283
2 20.000000 142.08334921447954
2 21.000000 148.752393722344

3 0.000000 8.935589907219194
3 1.000000 17.70574533343735
3 2.000000 22.464257583734867
3 3.000000 28.17519756074062
3 4.000000 35.74821624498435
3 5.000000 42.92347460727058
3 6.000000 48.407093404458045
3 7.000000 55.76296800670369
3 8.000000 62.29008264771101
3 9.000000 67.03755666400953
3 10.000000 73.08648147697951
3 11.000000 78.62870674131146
3 12.000000 85.38243552812463
3 13.000000 91.2052157794059
3 14.000000 97.34089303208404
3 15.000000 103.26206449657433
3 16.000000 110.27026400281034
3 17.000000 117.5066965728901
3 18.000000 125.10314693369936
3 19.000000 131.1307970203692
3 20.000000 138.8580653905832
3 21.000000 147.49343405708902

4 0.000000 9.741194779618441
4 1.000000 16.530450603473444
4 2.000000 22.067320455777914
4 3.000000 28.42463816946582
4 4.000000 34.13634076086665
4 5.000000 42.53234638523645
4 6.000000 49.21840189496387
4 7.000000 57.63206436132672
4 8.000000 64.33161344517072
4 9.000000 71.37967643415298
4 10.000000 77.5219827242388
4 11.000000 84.69122302796586
4 12.000000 87.97660533922969
4 13.000000 94.15123288033169
4 14.000000 99.95611452130844
4 15.000000 106.04312707841113
4 16.000000 112.76696677477474
4 17.000000 120.18400693404637
4 18.000000 128.06065156026648
4 19.000000 134.29012104837906
4 20.000000 138.9358460341892
4 21.000000 144.39649421771782

5 0.000000 8.113478524815381
5 1.000000 15.5707054015491
5 2.000000 22.897071018959284
5 3.000000 27.59365912638279
5 4.000000 34.45232830457972
5 5.000000 41.64168053970232
5 6.000000 49.39091612939216
5 7.000000 56.90219348468541
5 8.000000 61.80180721625791
5 9.000000 68.73972710810196
5 10.000000 78.48566286682242
5 11.000000 87.04703183728196
5 12.000000 93.40821899020992
5 13.000000 99.497177017265
5 14.000000 103.0396037071816
5 15.000000 109.54583463820482
5 16.000000 114.7688910245356
5 17.000000 121.45125034417342
5 18.000000 127.24965089408006
5 19.000000 133.27960729920338
5 20.000000 139.35226309116635
5 21.000000 143.6023713832458

6 0.000000 9.516996854434746
6 1.000000 18.594264774047506
6 2.000000 25.92914011229733
6 3.000000 32.880401759235255
6 4.000000 40.38509951771872
6 5.000000 43.1218967166184
6 6.000000 48.14013717932966
6 7.000000 55.173525234850125
6 8.000000 61.186923256879126
6 9.000000 67.25875322381448
6 10.000000 74.15566002083742
6 11.000000 80.36515155942921
6 12.000000 90.09213481684002
6 13.000000 97.66794281089811
6 14.000000 104.4888934258415
6 15.000000 111.53446257644077
6 16.000000 116.22520307199873
6 17.000000 122.21261114548746
6 18.000000 130.2138938893662
6 19.000000 136.77058258434403
6 20.000000 144.26222466273296
6 21.000000 152.1619509752492

7 0.000000 9.403683035208413
7 1.000000 18.85970587562403
7 2.000000 25.652502365287543
7 3.000000 30.744785295293052
7 4.000000 37.85649695764335
7 5.000000 42.373814857813656
7 6.000000 49.294641354369844
7 7.000000 55.840492646177324
7 8.000000 62.67325914129885
7 9.000000 68.97652758785516
7 10.000000 77.2142506087278
7 11.000000 84.24018541073845
7 12.000000 90.52198430321826
7 13.000000 95.65188684224759
7 14.000000 101.53693689817477
7 15.000000 104.28115266420491
7 16.000000 107.62272863727202
7 17.000000 112.17381747371128
7 18.000000 116.49283767232369
7 19.000000 125.16871928393681
7 20.000000 133.3789512305296
7 21.000000 140.526251845898

8 0.000000 7.08897433294118
8 1.000000 16.046357324993114
8 2.000000 22.298417838313323
8 3.000000 29.626485680246184
8 4.000000 36.03054228061363
8 5.000000 42.82901409557879
8 6.000000 49.83372321632656
8 7.000000 55.24662421515794
8 8.000000 62.01876698412546
8 9.000000 69.49995427372241
8 10.000000 75.38391487689606
8 11.000000 83.09106684390946
8 12.000000 88.009794994014
8 13.000000 92.50503917536177
8 14.000000 97.27109953041584
8 15.000000 100.94464442674604
8 16.000000 107.59981503860072
8 17.000000 111.63438507237879
